id;nama;main_product;by_product;jenis;code_item;sku;slug;type;berat_kali;category_id;created_at;updated_at;deleted_at;key;status
1385;AYAM W/O PAHA;NULL;NULL;NULL;NULL;NULL;ayam-wo-paha;NULL;NULL;2;18/06/21 21.55;18/06/21 21.55;NULL;cgl-8z5ssube3rk80o0gc4sw4kg4ok4s0s0-1624002909;1
1386;BONELES DADA FROZEN;NULL;NULL;NULL;NULL;NULL;boneles-dada-frozen;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-oq4fggm7ke8084kocw4wwgwkc4sko4w-1624002909;1
1387;BONELES DADA KULIT FROZEN;NULL;NULL;NULL;NULL;NULL;boneles-dada-kulit-frozen;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-mffs9nq8dpck4os4wckgg8s0w40k4oc-1624002909;1
1388;BONELES PAHA FROZEN;NULL;NULL;NULL;NULL;NULL;boneles-paha-frozen;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-oqdbz9fy73kss84kks4w0s08kck4ow8-1624002909;1
1389;BONELES PAHA KULIT FROZEN;NULL;NULL;NULL;NULL;NULL;boneles-paha-kulit-frozen;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-j7r68dpvntkckk0cks808g4g4s48g40-1624002909;1
1390;BONELESS DADA;NULL;NULL;NULL;NULL;NULL;boneless-dada;NULL;NULL;5;18/06/21 21.55;18/06/21 21.55;NULL;cgl-83iq58jhqcso0wsw40g0cwcowoo08ck-1624002909;1
1391;BONELESS DADA KULIT;NULL;NULL;NULL;NULL;NULL;boneless-dada-kulit;NULL;NULL;5;18/06/21 21.55;18/06/21 21.55;NULL;cgl-e5quyu0mdbswos800kkg8ssgc408sks-1624002909;1
1392;BONELESS DADA SAYAP;NULL;NULL;NULL;NULL;NULL;boneless-dada-sayap;NULL;NULL;5;18/06/21 21.55;18/06/21 21.55;NULL;cgl-62bc3aayic08gkcw4cogskko0oc4s4o-1624002909;1
1393;BONELESS PAHA;NULL;NULL;NULL;NULL;NULL;boneless-paha;NULL;NULL;5;18/06/21 21.55;18/06/21 21.55;NULL;cgl-l3hphlgkur4okkgogko444oo4ws0s4-1624002909;1
1394;BONELESS PAHA KULIT;NULL;NULL;NULL;NULL;NULL;boneless-paha-kulit;NULL;NULL;5;18/06/21 21.55;18/06/21 21.55;NULL;cgl-ik9r5nye888o4oc40s8goc4gkckc8ow-1624002910;1
1395;BONELESS PATTY;NULL;NULL;NULL;NULL;NULL;boneless-patty;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-95jnd6l71hwc8owsskw80cws8w48kcc-1624002910;1
1396;BONELESS PATTY FROZEN;NULL;NULL;NULL;NULL;NULL;boneless-patty-frozen;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-4wyy75sa3fgggcwg0k8o8so0gk0400s-1624002910;1
1397;DADA UTUH;NULL;NULL;NULL;NULL;NULL;dada-utuh;NULL;NULL;2;18/06/21 21.55;18/06/21 21.55;NULL;cgl-ncebc1rkjcgscw80w844www0g80gggs-1624002910;1
1398;DAGING GILING;NULL;NULL;NULL;NULL;NULL;daging-giling;NULL;NULL;5;18/06/21 21.55;18/06/21 21.55;NULL;cgl-ofg112997zkoswswwwo8o4sksos4g00-1624002910;1
1399;DAGING GILING DADA;NULL;NULL;NULL;NULL;NULL;daging-giling-dada;NULL;NULL;5;18/06/21 21.55;18/06/21 21.55;NULL;cgl-chyhgcrcohs00ss4gg8c8k8s8kkcccg-1624002910;1
1400;DAGING GILING PAHA;NULL;NULL;NULL;NULL;NULL;daging-giling-paha;NULL;NULL;5;18/06/21 21.55;18/06/21 21.55;NULL;cgl-bjilifelfm88ok0w8wk8gww4ocwg8s0-1624002910;1
1401;EMPEDU;NULL;NULL;NULL;NULL;NULL;empedu;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-rljndcrhkms8gwggk0sswgg0ook4s8c-1624002910;1
1402;FILLET;NULL;NULL;NULL;NULL;NULL;fillet;NULL;NULL;5;18/06/21 21.55;18/06/21 21.55;NULL;cgl-5uj8mnoll6ccs4wg0kgow8gws84gg0w-1624002910;1
1403;FILLET CHICKEN BALL;NULL;NULL;NULL;NULL;NULL;fillet-chicken-ball;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-9riv1mfcg9wkwkogogswo0884c0k00c-1624002910;1
1404;FILLET CHICKEN BALL FZ;NULL;NULL;NULL;NULL;NULL;fillet-chicken-ball-fz;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-dp5hu9bxy7coggss00cccso8oksgs80-1624002910;1
1405;FILLET FROZEN;NULL;NULL;NULL;NULL;NULL;fillet-frozen;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-ksdy619cnmog48wscc4ko0scwsccwc0-1624002910;1
1406;JANTUNG;NULL;NULL;NULL;NULL;NULL;jantung;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-jw7py7crqy8oo4kko8kockg4wwc4sgk-1624002911;1
1407;KAKI;NULL;NULL;NULL;NULL;NULL;kaki;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-d91mrvdxg7ww8ok0s044c04so0kkkwg-1624002911;1
1408;KAKI FROZEN;NULL;NULL;NULL;NULL;NULL;kaki-frozen;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-4r2ywjm3iem8ckk8gwww4o80wco0088-1624002911;1
1409;KAKI KOTOR;NULL;NULL;NULL;NULL;NULL;kaki-kotor;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-30g55ubqz144w8s8sogccogkswwksw0-1624002911;1
1410;KAKI KOTOR FZ;NULL;NULL;NULL;NULL;NULL;kaki-kotor-fz;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-84ihqodie7wgcgss4sso8o8sckoogss-1624002911;1
1411;KAKI PENDEK;NULL;NULL;NULL;NULL;NULL;kaki-pendek;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-41ez710g4sg0kk0g048ggsswc844coo-1624002911;1
1412;KEPALA;NULL;NULL;NULL;NULL;NULL;kepala;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-aznn9tccf400w0skkkskgok0kcwswo0-1624002911;1
1413;KEPALA FROZEN;NULL;NULL;NULL;NULL;NULL;kepala-frozen;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-3yu8l252rhgkg0oockcskokwss880cs-1624002911;1
1414;KEPALA PUTUS;NULL;NULL;NULL;NULL;NULL;kepala-putus;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-dv7fvmo9qpwgkgw8ok8goo048sksg0w-1624002911;1
1415;KRONGKONG;NULL;NULL;NULL;NULL;NULL;krongkong;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-bh3g2uj74w84gowgkoksw8k0kcosgoo-1624002911;1
1416;KRONGKONG FROZEN;NULL;NULL;NULL;NULL;NULL;krongkong-frozen;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-fmleiy8lbfkkkwwcsckoc8w8w88socs-1624002911;1
1417;KULIT;NULL;NULL;NULL;NULL;NULL;kulit;NULL;NULL;5;18/06/21 21.55;18/06/21 21.55;NULL;cgl-c8p3xyxtx0oooc00wgcgwks08s00848-1624002911;1
1418;KULIT B;NULL;NULL;NULL;NULL;NULL;kulit-b;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-olzo2y1z3a8kwk0wcscs4w8wgoows4s-1624002912;1
1419;KULIT FROZEN;NULL;NULL;NULL;NULL;NULL;kulit-frozen;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-2mhxuzr143acso8g884gogc8g8wkokg-1624002912;1
1420;KULIT LEHER;NULL;NULL;NULL;NULL;NULL;kulit-leher;NULL;NULL;5;18/06/21 21.55;18/06/21 21.55;NULL;cgl-b0ndtbo2xm0o00sg0s0kocws4k8sco0-1624002912;1
1421;LEMAK;NULL;NULL;NULL;NULL;NULL;lemak;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-208w4afkm1fooco8ocokwows8ssgc8c-1624002912;1
1422;LEMAK AMPLA;NULL;NULL;NULL;NULL;NULL;lemak-ampla;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-9j5i5mpbwzcw4cg0wkkkocws8okwwso-1624002912;1
1423;LEMAK FZ;NULL;NULL;NULL;NULL;NULL;lemak-fz;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-i6lzioca4c0s0kkgo0s8c444c4cwsko-1624002912;1
1424;MARAS;NULL;NULL;NULL;NULL;NULL;maras;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-varcmb9a09ccww4cw0cwwcw04ws0oo-1624002912;1
1425;MARAS FZ;NULL;NULL;NULL;NULL;NULL;maras-fz;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-da2at4pwbdkccokw4ow8gcw0k48ks0w-1624002912;1
1426;PAHA ATAS;NULL;NULL;NULL;NULL;NULL;paha-atas;NULL;NULL;2;18/06/21 21.55;18/06/21 21.55;NULL;cgl-3r44otkg3tmookggo04w4c4scocockw-1624002912;1
1427;PAHA BAWAH;NULL;NULL;NULL;NULL;NULL;paha-bawah;NULL;NULL;2;18/06/21 21.55;18/06/21 21.55;NULL;cgl-2h5qkrhsdhic4scw8c8wgwoogossg8s-1624002912;1
1428;PAHA BAWAH FROZEN (PAK);NULL;NULL;NULL;NULL;NULL;paha-bawah-frozen-(pak);NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-qpyjj2jles08cgss4c8k04c8gwcg8ow-1624002912;1
1429;PAHA UTUH;NULL;NULL;NULL;NULL;NULL;paha-utuh;NULL;NULL;2;18/06/21 21.55;18/06/21 21.55;NULL;cgl-po9twiztrusggcgkcksocs8g48ggo8w-1624002912;1
1430;PAHA UTUH FROZEN;NULL;NULL;NULL;NULL;NULL;paha-utuh-frozen;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-3wdtzd1ntqwws4s4soo0k8scoko0kw0-1624002913;1
1431;PUNGGUNG;NULL;NULL;NULL;NULL;NULL;punggung;NULL;NULL;2;18/06/21 21.55;18/06/21 21.55;NULL;cgl-ooe6wuvsjb4wcswoso80sk04owg44k8-1624002913;1
1432;SAYAP;NULL;NULL;NULL;NULL;NULL;sayap;NULL;NULL;2;18/06/21 21.55;18/06/21 21.55;NULL;cgl-nijfihx45z44oc04sggs0sgos4c8w44-1624002913;1
1433;SAYAP CEPET;NULL;NULL;NULL;NULL;NULL;sayap-cepet;NULL;NULL;2;18/06/21 21.55;18/06/21 21.55;NULL;cgl-hyohqwcx4psgsow0sc04cwk4kk8gow4-1624002913;1
1434;SAYAP FROZEN;NULL;NULL;NULL;NULL;NULL;sayap-frozen;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-35d9frhe9kqock004wowg80g4gs844c-1624002913;1
1435;SAYAP MEMAR;NULL;NULL;NULL;NULL;NULL;sayap-memar;NULL;NULL;2;18/06/21 21.55;18/06/21 21.55;NULL;cgl-axa085abtm8sk0s4gkwcsoc4coc4k8g-1624002913;1
1436;SAYAP MEMAR FZ;NULL;NULL;NULL;NULL;NULL;sayap-memar-fz;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-e47dg3pci5ckskokwkwgkgwc0ccows8-1624002913;1
1437;SAYAP TULIP;NULL;NULL;NULL;NULL;NULL;sayap-tulip;NULL;NULL;5;18/06/21 21.55;18/06/21 21.55;NULL;cgl-5a4nm19pvt0kc4gsok4gw80gwsk4oo0-1624002913;1
1438;TELUR MUDA;NULL;NULL;NULL;NULL;NULL;telur-muda;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-oufrnm57o0gc8gwowogcwg8800o4k8g-1624002913;1
1439;TEMBOLOK;NULL;NULL;NULL;NULL;NULL;tembolok;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-emlizezul1ws4go48sgw4w0kg0s4kck-1624002913;1
1440;TEMBOLOK FZ;NULL;NULL;NULL;NULL;NULL;tembolok-fz;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-pezoyifon2oc4c8cos0oo88koo0kgw4-1624002913;1
1441;TRIMING DADA;NULL;NULL;NULL;NULL;NULL;triming-dada;NULL;NULL;5;18/06/21 21.55;18/06/21 21.55;NULL;cgl-qef9qi6s0ggcg4s8ggckc0kk8wgw8kc-1624002913;1
1442;TRIMING DADA FZ;NULL;NULL;NULL;NULL;NULL;triming-dada-fz;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-r787unmfwhwg8os4ss0kg0800kk8w0g-1624002914;1
1443;TRIMING DADA LEMAK;NULL;NULL;NULL;NULL;NULL;triming-dada-lemak;NULL;NULL;5;18/06/21 21.55;18/06/21 21.55;NULL;cgl-5zxbzt6uf5kw0gg0s0ggswokwok00gs-1624002914;1
1444;TRIMING PAHA;NULL;NULL;NULL;NULL;NULL;triming-paha;NULL;NULL;5;18/06/21 21.55;18/06/21 21.55;NULL;cgl-e1iunh4r3bwwcw8csk8ocsgoswoww0w-1624002914;1
1445;TRIMING PAHA FZ;NULL;NULL;NULL;NULL;NULL;triming-paha-fz;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-6dceb9nuru4ogcwskwoskcc0ckcgss0-1624002914;1
1446;TRIMING PAHA LEMAK;NULL;NULL;NULL;NULL;NULL;triming-paha-lemak;NULL;NULL;5;18/06/21 21.55;18/06/21 21.55;NULL;cgl-blw8hicemu0cgc48oog40cgcokcccks-1624002914;1
1447;TULANG DADA;NULL;NULL;NULL;NULL;NULL;tulang-dada;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-bgn8y3i09hk4k048s0kk84c4g4ccw4s-1624002914;1
1448;TULANG DADA FZ;NULL;NULL;NULL;NULL;NULL;tulang-dada-fz;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-rdqb9k420a8sco0o8k8sgowo84o8s88-1624002914;1
1449;TULANG PAHA;NULL;NULL;NULL;NULL;NULL;tulang-paha;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-nczvkerp55w4w0gc0s4wcwokck08s4o-1624002914;1
1450;TULANG PAHA ATAS;NULL;NULL;NULL;NULL;NULL;tulang-paha-atas;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-olmib66kndw4w4sw804go4gwwwocosc-1624002914;1
1451;TULANG PAHA PANJANG FZ;NULL;NULL;NULL;NULL;NULL;tulang-paha-panjang-fz;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-i5yse2adqwgssscos4okoc0c4g4o0kw-1624002914;1
1452;TULANG SAYAP FZ;NULL;NULL;NULL;NULL;NULL;tulang-sayap-fz;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-l2ho3olbejkkocosww8sswgc4coko0o-1624002914;1
1453;TUNGGIR;NULL;NULL;NULL;NULL;NULL;tunggir;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-sqw0x34sitcw00k4owog0so48kcwwkc-1624002914;1
1454;TUNGGIR FZ;NULL;NULL;NULL;NULL;NULL;tunggir-fz;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-bwt4ohr91zww8sg0skc0go0oo8kckos-1624002914;1
1455;USUS;NULL;NULL;NULL;NULL;NULL;usus;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-i6dnoh3yxbcoc8o484c88sg88scoo4s-1624002915;1
1456;TULANG PAHA (PAK);NULL;NULL;NULL;NULL;NULL;tulang-paha-(pak);NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-d8jjwwj28k08cgw8swwgsgkgso0wkk8-1624002915;1
1457;DAGING GILING FROZEN;NULL;NULL;NULL;NULL;NULL;daging-giling-frozen;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-tvxespcfb6s44oss0wkg88w0gc0wg4o-1624002915;1
1458;KULIT B FROZEN;NULL;NULL;NULL;NULL;NULL;kulit-b-frozen;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-iewx7i8pu74gggscgcoww8s048wck04-1624002915;1
1459;LEMAK AMPLA FROZEN;NULL;NULL;NULL;NULL;NULL;lemak-ampla-frozen;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-fh34kbmt8a0o48g4ggccoo4scoksssw-1624002915;1
1460;PAHA ATAS FROZEN;NULL;NULL;NULL;NULL;NULL;paha-atas-frozen;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-obwyxozprfkgscs0co4wos0ko4wow4g-1624002915;1
1461;PUNGGUNG FROZEN;NULL;NULL;NULL;NULL;NULL;punggung-frozen;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-6joseodfc00044okskkowcocg0o80ss-1624002915;1
1462;TULANG PAHA FROZEN;NULL;NULL;NULL;NULL;NULL;tulang-paha-frozen;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-2bu4gy0weqckogos80cwwc848kws088-1624002915;1
1463;AYAM KARKAS 09-10 PART (PAK);NULL;NULL;NULL;NULL;NULL;ayam-karkas-09-10-part-(pak);NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-qsh61wmllnkkk88cckgcsg0gokgwgko-1624002915;1
1464;AYAM FROZEN 09-10 PART (PAK);NULL;NULL;NULL;NULL;NULL;ayam-frozen-09-10-part-(pak);NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-hkjzhs9qjbwws88k88s04w8wgw8wwwo-1624002915;1
1465;AYAM KARKAS 10-11 PART (PAK);NULL;NULL;NULL;NULL;NULL;ayam-karkas-10-11-part-(pak);NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-1j8f5tm05b0g0sg4ckkg4w4wkog04gg-1624002915;1
1466;AYAM FROZEN 10-11 PART (PAK);NULL;NULL;NULL;NULL;NULL;ayam-frozen-10-11-part-(pak);NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-co1j0x5ytr4kc0sks408g4oss0sw8ow-1624002915;1
1467;AYAM KARKAS 11-12 PART (PAK);NULL;NULL;NULL;NULL;NULL;ayam-karkas-11-12-part-(pak);NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-n7eygoohttwgg0w0wc4ckow0g0owo40-1624002915;1
1468;AYAM FROZEN 11-12 PART (PAK);NULL;NULL;NULL;NULL;NULL;ayam-frozen-11-12-part-(pak);NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-9e5ppfflxfs4gs8g8kos8g8kg8swggo-1624002916;1
1469;KULIT FROZEN (PAK);NULL;NULL;NULL;NULL;NULL;kulit-frozen-(pak);NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-4b1nu9fls6kgc4cgskgsc8g8ccccgco-1624002916;1
1470;SAYAP FROZEN (PAK);NULL;NULL;NULL;NULL;NULL;sayap-frozen-(pak);NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-8k37qgbnok4cg8wws40ccgs0w0gookg-1624002916;1
1471;AYAM MEMAR FROZEN;NULL;NULL;NULL;NULL;NULL;ayam-memar-frozen;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-hpm68neyta0w4owksgsw8cwwosko4kg-1624002916;1
1472;AYAM KAMPUNG 07-08;NULL;NULL;NULL;NULL;NULL;ayam-kampung-07-08;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-e6cvmqmuilcg4wwcokw8csso400wsko-1624002916;1
1473;AYAM KARKAS PARENT;NULL;NULL;NULL;NULL;NULL;ayam-karkas-parent;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-33erqlyegiw48cgwksco8c0k4go84gw-1624002916;1
1474;BONELES DADA PARENT;NULL;NULL;NULL;NULL;NULL;boneles-dada-parent;NULL;NULL;5;18/06/21 21.55;18/06/21 21.55;NULL;cgl-8k7clleb52os0kg0g4sg8w8oc0goc88-1624002916;1
1475;BONELES PAHA PARENT;NULL;NULL;NULL;NULL;NULL;boneles-paha-parent;NULL;NULL;5;18/06/21 21.55;18/06/21 21.55;NULL;cgl-441tjdo4noqok8o84wwc4gc004kc0k4-1624002916;1
1476;BONELES DADA FROZEN PARENT;NULL;NULL;NULL;NULL;NULL;boneles-dada-frozen-parent;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-i8dlurc5zls0wc40gws8kkss08s0sog-1624002916;1
1477;BONELES PAHA FROZEN PARENT;NULL;NULL;NULL;NULL;NULL;boneles-paha-frozen-parent;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-gx8oo9q9cxcscsksk8c40ogs8o4os00-1624002916;1
1478;FILLET FROZEN PARENT;NULL;NULL;NULL;NULL;NULL;fillet-frozen-parent;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-one8u5dqve8sk4c0084kc4g4g0cg0ws-1624002917;1
1479;SAYAP FROZEN PARENT;NULL;NULL;NULL;NULL;NULL;sayap-frozen-parent;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-b3mzhm4o4i04swsss4ggwgg0ok4kgo0-1624002917;1
1480;TELUR PARENT;NULL;NULL;NULL;NULL;NULL;telur-parent;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-iradp16nylck0840ckcs8k88sckk0w-1624002917;1
1481;KERONGKONG FROZEN PARENT;NULL;NULL;NULL;NULL;NULL;kerongkong-frozen-parent;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-jxzafozpa40sgcksogsgs8ccw8w0488-1624002917;1
1482;TULANG PAHA FROZEN PARENT;NULL;NULL;NULL;NULL;NULL;tulang-paha-frozen-parent;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-3cze897frtmo4scw8w0g8s8g4gg4cws-1624002917;1
1483;LEMAK FROZEN PARENT;NULL;NULL;NULL;NULL;NULL;lemak-frozen-parent;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-h2pyg9wpcrccwcc0o8ogskgo844s8ww-1624002917;1
1484;KULIT FROZEN PARENT;NULL;NULL;NULL;NULL;NULL;kulit-frozen-parent;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-lcntqgku4j4skow8kg8sgsso8skgko4-1624002917;1
1485;AYAM KAMPUNG 06-07;NULL;NULL;NULL;NULL;NULL;ayam-kampung-06-07;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-mcj1yno84ogoskc4cgo4w80og8c0g8g-1624002918;1
1486;DAGING RENDANG;NULL;NULL;NULL;NULL;NULL;daging-rendang;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-537do1q1n6gwcw4sskkok04ocg48s00-1624002918;1
1487;AYAM BUMBU MENTEGA;NULL;NULL;NULL;NULL;NULL;ayam-bumbu-mentega;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-ho7hfj1upeoggsk0w40sgs4owsko44o-1624002918;1
1488;AYAM BUMBU LADA HITAM;NULL;NULL;NULL;NULL;NULL;ayam-bumbu-lada-hitam;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-o7ukdjr2pe8844c88skgsoogkscc0ws-1624002918;1
1489;AYAM BUMBU BALI;NULL;NULL;NULL;NULL;NULL;ayam-bumbu-bali;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-40ribkxlig2sok4os40c8cggosw48w0-1624002918;1
1490;AYAM BUMBU KALASAN;NULL;NULL;NULL;NULL;NULL;ayam-bumbu-kalasan;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-g73xrdbhfgg0wsw0kowgk4kkss44k48-1624002918;1
1491;AYAM BUMBU KUNING POT 4;NULL;NULL;NULL;NULL;NULL;ayam-bumbu-kuning-pot-4;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-4hf6o3rsps00wwg8k8wgg4k0gs8oco0-1624002918;1
1492;SLICED BEEF 500 GR;NULL;NULL;NULL;NULL;NULL;sliced-beef-500-gr;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-moj61a2vulcgwwgs8g84g804400040k-1624002918;1
1493;BARTOZ Cocktail Ori GT 500 Gr;NULL;NULL;NULL;NULL;NULL;bartoz-cocktail-ori-gt-500-gr;NULL;NULL;1;18/06/21 21.55;25/06/21 12.00;NULL;cgl-nctiq44pfas8g4go0oo8o4k8c4sgo84-1624002918;1
1494;MINYAK GORENG 900ML;NULL;NULL;NULL;NULL;NULL;minyak-goreng-900ml;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-h4g73p2w8ug484gck48owk8c0880s8g-1624002918;1
1495;TELUR AYAM RAS;NULL;NULL;NULL;NULL;NULL;telur-ayam-ras;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-14eu15djy6aswcsk844488cwwww4sww-1624002918;1
1496;BIKA AMBON PANDAN 500 GRAM;NULL;NULL;NULL;NULL;NULL;bika-ambon-pandan-500-gram;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-qago9zboj2ss8ss04c84wgw4ccwsw0o-1624002918;1
1497;BIKA AMBON ORIGINAL 500 GRAM;NULL;NULL;NULL;NULL;NULL;bika-ambon-original-500-gram;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-bv1kygisl60owoo800sg4c4gw844cco-1624002919;1
1498;BIKA AMBON GULA MERAH 500 GRAM;NULL;NULL;NULL;NULL;NULL;bika-ambon-gula-merah-500-gram;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-kefbya81un4k4socs8ww08gskok4c4k-1624002919;1
1499;SPICY WING 250 GRAM;NULL;NULL;NULL;NULL;NULL;spicy-wing-250-gram;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-5m36ex3koqw4w0g4o448oscscw8osko-1624002919;1
1500;AYAM BUMBU KUNING POT 8;NULL;NULL;NULL;NULL;NULL;ayam-bumbu-kuning-pot-8;NULL;NULL;1;18/06/21 21.55;18/06/21 21.55;NULL;cgl-mbxxghcb3kgccww84c48os0wgo080ok-1624002919;1
1501;BARTOZ Sosis Frankfurter Ori 10 500 Gr;NULL;NULL;NULL;NULL;NULL;bartoz-sosis-frankfurter-ori-10-500-gr;NULL;NULL;1;18/06/21 21.55;25/06/21 12.00;NULL;cgl-mrkix6j5tcgcc0s8ok4sg4owkww0o84-1624002919;1
1502;BARTOZ Soget 250 Gr;NULL;NULL;NULL;NULL;NULL;bartoz-soget-250-gr;NULL;NULL;1;18/06/21 21.55;25/06/21 12.00;NULL;cgl-m8d8bmoytes4w8004kwc8g0kkwk044w-1624002919;1
1503;MUANTAP Baso Ori 700 Gr;NULL;NULL;NULL;NULL;NULL;muantap-baso-ori-700-gr;NULL;NULL;1;18/06/21 21.55;25/06/21 12.00;NULL;cgl-lwecz7f0ejkgcc4cgg0404ww4s0ggck-1624002919;1
